LShankACCX,LShankACCY,LShankACCZ,LShankGYROX,LShankGYROY,LShankGYROZ,RShankACCX,RShankACCY,RShankACCZ,RShankGYROX,RShankGYROY,RShankGYROZ,WaistACCX,WaistACCY,WaistACCZ,WaistGYROX,WaistGYROY,WaistGYROZ,ArmACCX,ArmACCY,ArmACCZ,ArmGYROX,ArmGYROY,ArmGYROZ,SC
7779,-768,-3455,-111,-12,-3,7779,-768,-3455,-111,-12,-3,-629,5364,5947,73,50,-6,-629,5364,5947,73,50,-6,1620
7781,-765,-3454,-111,-12,-3,7781,-765,-3454,-111,-12,-3,-630,5369,5937,73,50,-6,-630,5369,5937,73,50,-6,1620
7787,-773,-3465,-107,-12,-3,7787,-773,-3465,-107,-12,-3,-691,5334,5972,40,44,15,-691,5334,5972,40,44,15,1621
7754,-767,-3471,-111,-12,0,7754,-767,-3471,-111,-12,0,-683,5357,5962,47,40,10,-683,5357,5962,47,40,10,1621
7760,-767,-3457,-111,-11,-4,7760,-767,-3457,-111,-11,-4,-671,5356,5975,52,53,18,-671,5356,5975,52,53,18,1621
7782,-790,-3454,-108,-13,-2,7782,-790,-3454,-108,-13,-2,-624,5391,5948,49,53,12,-624,5391,5948,49,53,12,1611
7752,-761,-3450,-108,-13,-2,7752,-761,-3450,-108,-13,-2,-633,5347,5987,51,44,8,-633,5347,5987,51,44,8,1622
7763,-753,-3466,-111,-13,-6,7763,-753,-3466,-111,-13,-6,-676,5320,5961,48,55,19,-676,5320,5961,48,55,19,1622
7753,-773,-3461,-108,-13,-4,7753,-773,-3461,-108,-13,-4,-640,5320,5935,63,58,13,-640,5320,5935,63,58,13,1610
7751,-749,-3485,-112,-12,-1,7751,-749,-3485,-112,-12,-1,-676,5317,5941,55,53,8,-676,5317,5941,55,53,8,1624
7774,-746,-3448,-108,-13,-4,7774,-746,-3448,-108,-13,-4,-669,5353,5954,70,76,3,-669,5353,5954,70,76,3,1621
7787,-756,-3465,-114,-12,-3,7787,-756,-3465,-114,-12,-3,-636,5322,5959,73,48,-10,-636,5322,5959,73,48,-10,1621
7793,-784,-3447,-114,-9,-1,7793,-784,-3447,-114,-9,-1,-632,5353,5911,66,59,8,-632,5353,5911,66,59,8,1625
7783,-758,-3461,-114,-12,-3,7783,-758,-3461,-114,-12,-3,-636,5323,5963,73,49,-9,-636,5323,5963,73,49,-9,1621
7772,-762,-3453,-109,-12,-4,7772,-762,-3453,-109,-12,-4,-662,5345,5951,53,35,12,-662,5345,5951,53,35,12,1619
7765,-781,-3456,-113,-12,-3,7765,-781,-3456,-113,-12,-3,-656,5321,5940,53,42,11,-656,5321,5940,53,42,11,1625
7784,-778,-3459,-113,-12,-2,7784,-778,-3459,-113,-12,-2,-615,5365,5963,72,69,-16,-615,5365,5963,72,69,-16,1618
7773,-770,-3446,-108,-15,-4,7773,-770,-3446,-108,-15,-4,-656,5370,5994,64,49,8,-656,5370,5994,64,49,8,1620
7748,-781,-3449,-110,-11,-3,7748,-781,-3449,-110,-11,-3,-623,5319,5941,58,26,0,-623,5319,5941,58,26,0,1612
7761,-758,-3439,-108,-12,-3,7761,-758,-3439,-108,-12,-3,-701,5347,5957,46,43,12,-701,5347,5957,46,43,12,1626
7774,-780,-3449,-113,-12,-3,7774,-780,-3449,-113,-12,-3,-604,5393,5943,72,72,-16,-604,5393,5943,72,72,-16,1618
7747,-738,-3514,-112,-14,-3,7747,-738,-3514,-112,-14,-3,-664,5333,5920,56,52,5,-664,5333,5920,56,52,5,1624
7758,-759,-3474,-107,-12,-5,7758,-759,-3474,-107,-12,-5,-701,5317,5956,50,47,13,-701,5317,5956,50,47,13,1620
7761,-766,-3465,-115,-10,-3,7761,-766,-3465,-115,-10,-3,-640,5357,5929,56,56,7,-640,5357,5929,56,56,7,1623
7740,-776,-3416,-112,-12,-5,7740,-776,-3416,-112,-12,-5,-675,5322,5960,60,47,0,-675,5322,5960,60,47,0,1620
7772,-770,-3470,-105,-14,-5,7772,-770,-3470,-105,-14,-5,-682,5386,5964,59,56,11,-682,5386,5964,59,56,11,1624
7768,-771,-3476,-109,-14,-4,7768,-771,-3476,-109,-14,-4,-667,5350,5940,54,49,8,-667,5350,5940,54,49,8,1624
7769,-770,-3439,-109,-13,-4,7769,-770,-3439,-109,-13,-4,-664,5383,5966,65,61,6,-664,5383,5966,65,61,6,1620
7765,-768,-3441,-112,-13,-3,7765,-768,-3441,-112,-13,-3,-673,5333,5959,53,40,23,-673,5333,5959,53,40,23,1624
7783,-762,-3448,-114,-12,-2,7783,-762,-3448,-114,-12,-2,-626,5405,5934,36,40,8,-626,5405,5934,36,40,8,1615
7761,-769,-3462,-111,-14,-4,7761,-769,-3462,-111,-14,-4,-673,5332,5973,54,40,24,-673,5332,5973,54,40,24,1624
7766,-758,-3440,-108,-13,-1,7766,-758,-3440,-108,-13,-1,-634,5386,5934,54,53,13,-634,5386,5934,54,53,13,1611
7744,-782,-3424,-117,-7,-3,7744,-782,-3424,-117,-7,-3,-692,5399,5992,51,59,14,-692,5399,5992,51,59,14,1625
7762,-761,-3465,-107,-14,-2,7762,-761,-3465,-107,-14,-2,-625,5320,5917,46,44,24,-625,5320,5917,46,44,24,1620
7781,-778,-3451,-106,-13,-4,7781,-778,-3451,-106,-13,-4,-657,5390,6019,69,74,-7,-657,5390,6019,69,74,-7,1620
7768,-783,-3439,-117,-8,-2,7768,-783,-3439,-117,-8,-2,-675,5290,5984,54,55,14,-675,5290,5984,54,55,14,1620
7772,-777,-3460,-110,-13,-4,7772,-777,-3460,-110,-13,-4,-678,5354,5942,46,54,16,-678,5354,5942,46,54,16,1622
7741,-777,-3462,-108,-14,-1,7741,-777,-3462,-108,-14,-1,-668,5353,5985,58,49,5,-668,5353,5985,58,49,5,1625
7785,-773,-3459,-112,-9,-1,7785,-773,-3459,-112,-9,-1,-624,5339,5932,56,53,4,-624,5339,5932,56,53,4,1614
7763,-758,-3479,-104,-12,-4,7763,-758,-3479,-104,-12,-4,-602,5459,5997,60,45,-6,-602,5459,5997,60,45,-6,1618
7756,-783,-3419,-110,-14,-2,7756,-783,-3419,-110,-14,-2,-675,5356,5955,44,45,15,-675,5356,5955,44,45,15,1621
7768,-778,-3429,-109,-12,-4,7768,-778,-3429,-109,-12,-4,-633,5363,5964,72,31,-7,-633,5363,5964,72,31,-7,1622
7755,-773,-3441,-114,-9,-3,7755,-773,-3441,-114,-9,-3,-636,5371,5950,47,45,10,-636,5371,5950,47,45,10,1617
7765,-768,-3472,-110,-13,-4,7765,-768,-3472,-110,-13,-4,-671,5275,5986,61,53,-7,-671,5275,5986,61,53,-7,1621
7758,-780,-3428,-107,-12,-2,7758,-780,-3428,-107,-12,-2,-635,5375,5981,53,33,11,-635,5375,5981,53,33,11,1616
7752,-779,-3479,-108,-13,-2,7752,-779,-3479,-108,-13,-2,-631,5369,5959,39,53,15,-631,5369,5959,39,53,15,1624
7764,-767,-3444,-101,-16,-4,7764,-767,-3444,-101,-16,-4,-635,5388,5936,41,62,11,-635,5388,5936,41,62,11,1620
7762,-756,-3464,-101,-15,-5,7762,-756,-3464,-101,-15,-5,-598,5383,5919,53,45,19,-598,5383,5919,53,45,19,1614
7759,-744,-3449,-109,-13,-3,7759,-744,-3449,-109,-13,-3,-607,5386,5946,60,32,14,-607,5386,5946,60,32,14,1613
7777,-780,-3480,-110,-11,-3,7777,-780,-3480,-110,-11,-3,-637,5332,5975,47,49,6,-637,5332,5975,47,49,6,1620
7766,-757,-3473,-110,-14,-4,7766,-757,-3473,-110,-14,-4,-671,5359,5962,47,54,19,-671,5359,5962,47,54,19,1622
7763,-759,-3477,-110,-10,-4,7763,-759,-3477,-110,-10,-4,-650,5364,5957,49,52,10,-650,5364,5957,49,52,10,1625
7760,-746,-3468,-109,-12,-5,7760,-746,-3468,-109,-12,-5,-687,5315,5970,52,47,12,-687,5315,5970,52,47,12,1620
7779,-782,-3450,-113,-12,-3,7779,-782,-3450,-113,-12,-3,-603,5389,5950,72,71,-16,-603,5389,5950,72,71,-16,1618
7783,-781,-3445,-113,-11,-2,7783,-781,-3445,-113,-11,-2,-637,5370,5963,53,56,8,-637,5370,5963,53,56,8,1625
7752,-774,-3447,-108,-12,-4,7752,-774,-3447,-108,-12,-4,-658,5401,6015,57,52,4,-658,5401,6015,57,52,4,1619
7765,-779,-3464,-111,-14,-2,7765,-779,-3464,-111,-14,-2,-647,5373,5975,41,54,14,-647,5373,5975,41,54,14,1624
7766,-743,-3470,-110,-13,-3,7766,-743,-3470,-110,-13,-3,-643,5350,5940,65,51,-2,-643,5350,5940,65,51,-2,1621
7731,-756,-3457,-110,-14,-4,7731,-756,-3457,-110,-14,-4,-631,5344,5950,49,38,6,-631,5344,5950,49,38,6,1612
7774,-754,-3449,-109,-13,-2,7774,-754,-3449,-109,-13,-2,-635,5351,5937,44,60,12,-635,5351,5937,44,60,12,1621
7780,-762,-3443,-107,-15,-3,7780,-762,-3443,-107,-15,-3,-668,5326,5936,67,74,6,-668,5326,5936,67,74,6,1622
7763,-741,-3519,-120,-8,-1,7763,-741,-3519,-120,-8,-1,-613,5343,5899,68,67,-5,-613,5343,5899,68,67,-5,1620
7752,-733,-3479,-109,-12,-4,7752,-733,-3479,-109,-12,-4,-584,5400,5937,50,57,8,-584,5400,5937,50,57,8,1615
7753,-776,-3443,-107,-13,-4,7753,-776,-3443,-107,-13,-4,-660,5406,6007,60,58,3,-660,5406,6007,60,58,3,1620
7749,-768,-3499,-117,-10,-4,7749,-768,-3499,-117,-10,-4,-669,5302,5976,39,42,8,-669,5302,5976,39,42,8,1624
7783,-753,-3415,-116,-9,-3,7783,-753,-3415,-116,-9,-3,-612,5332,5924,52,24,19,-612,5332,5924,52,24,19,1613
7761,-761,-3458,-108,-9,-4,7761,-761,-3458,-108,-9,-4,-676,5338,5976,38,34,7,-676,5338,5976,38,34,7,1619
7782,-761,-3452,-109,-12,-3,7782,-761,-3452,-109,-12,-3,-643,5362,5967,54,65,4,-643,5362,5967,54,65,4,1621
7764,-753,-3474,-108,-14,-1,7764,-753,-3474,-108,-14,-1,-671,5323,5945,75,59,9,-671,5323,5945,75,59,9,1621
7746,-791,-3466,-116,-10,-1,7746,-791,-3466,-116,-10,-1,-679,5370,5954,44,49,9,-679,5370,5954,44,49,9,1622
7780,-755,-3462,-112,-11,-2,7780,-755,-3462,-112,-11,-2,-623,5309,5943,52,45,12,-623,5309,5943,52,45,12,1616
7764,-753,-3432,-108,-9,-2,7764,-753,-3432,-108,-9,-2,-671,5324,5972,44,33,3,-671,5324,5972,44,33,3,1619
7775,-772,-3448,-114,-12,-5,7775,-772,-3448,-114,-12,-5,-655,5341,5975,45,62,15,-655,5341,5975,45,62,15,1620
7765,-756,-3455,-114,-12,-4,7765,-756,-3455,-114,-12,-4,-667,5333,5961,44,62,15,-667,5333,5961,44,62,15,1620
7761,-788,-3430,-116,-11,-3,7761,-788,-3430,-116,-11,-3,-606,5334,5968,66,57,6,-606,5334,5968,66,57,6,1615
7774,-779,-3439,-112,-12,-4,7774,-779,-3439,-112,-12,-4,-654,5347,5980,47,60,13,-654,5347,5980,47,60,13,1622
7753,-763,-3495,-111,-13,-3,7753,-763,-3495,-111,-13,-3,-666,5317,5935,55,52,7,-666,5317,5935,55,52,7,1624
7761,-771,-3435,-112,-10,-1,7761,-771,-3435,-112,-10,-1,-642,5341,5960,30,54,21,-642,5341,5960,30,54,21,1620
7785,-765,-3443,-107,-15,-3,7785,-765,-3443,-107,-15,-3,-661,5333,5933,68,75,6,-661,5333,5933,68,75,6,1622
7777,-782,-3448,-103,-13,-2,7777,-782,-3448,-103,-13,-2,-634,5341,5975,48,44,10,-634,5341,5975,48,44,10,1617
7771,-791,-3462,-116,-12,-3,7771,-791,-3462,-116,-12,-3,-685,5304,5936,51,43,12,-685,5304,5936,51,43,12,1625
7755,-771,-3457,-111,-12,-1,7755,-771,-3457,-111,-12,-1,-646,5330,6026,66,71,6,-646,5330,6026,66,71,6,1618
7772,-745,-3435,-111,-13,-2,7772,-745,-3435,-111,-13,-2,-614,5385,5932,58,44,4,-614,5385,5932,58,44,4,1615
7766,-775,-3468,-113,-11,-2,7766,-775,-3468,-113,-11,-2,-644,5356,5989,58,62,19,-644,5356,5989,58,62,19,1621
7760,-757,-3477,-115,-8,-2,7760,-757,-3477,-115,-8,-2,-641,5346,5964,49,54,0,-641,5346,5964,49,54,0,1622
7770,-766,-3467,-109,-11,-3,7770,-766,-3467,-109,-11,-3,-663,5323,5952,54,52,3,-663,5323,5952,54,52,3,1621
7775,-766,-3486,-111,-11,-4,7775,-766,-3486,-111,-11,-4,-659,5373,5952,34,52,18,-659,5373,5952,34,52,18,1622
7759,-759,-3470,-112,-10,-2,7759,-759,-3470,-112,-10,-2,-675,5307,5989,53,49,11,-675,5307,5989,53,49,11,1624
7759,-755,-3478,-110,-12,-1,7759,-755,-3478,-110,-12,-1,-664,5379,5997,39,46,16,-664,5379,5997,39,46,16,1622
7753,-776,-3427,-112,-13,-2,7753,-776,-3427,-112,-13,-2,-673,5376,5969,43,42,15,-673,5376,5969,43,42,15,1621
7773,-782,-3464,-111,-11,-3,7773,-782,-3464,-111,-11,-3,-671,5302,5949,49,49,11,-671,5302,5949,49,49,11,1624
7790,-779,-3435,-112,-9,-2,7790,-779,-3435,-112,-9,-2,-629,5339,5977,54,52,2,-629,5339,5977,54,52,2,1620
7764,-745,-3463,-112,-12,-2,7764,-745,-3463,-112,-12,-2,-599,5364,5932,50,34,13,-599,5364,5932,50,34,13,1613
7750,-770,-3439,-114,-10,-4,7750,-770,-3439,-114,-10,-4,-598,5329,5932,68,61,5,-598,5329,5932,68,61,5,1616
7770,-750,-3505,-102,-16,-6,7770,-750,-3505,-102,-16,-6,-647,5421,5950,48,68,2,-647,5421,5950,48,68,2,1620
7759,-777,-3438,-113,-13,-4,7759,-777,-3438,-113,-13,-4,-638,5348,5973,53,41,19,-638,5348,5973,53,41,19,1621
7772,-801,-3446,-107,-13,-5,7772,-801,-3446,-107,-13,-5,-635,5320,5986,53,58,6,-635,5320,5986,53,58,6,1622
7758,-783,-3485,-108,-14,-4,7758,-783,-3485,-108,-14,-4,-635,5382,5929,44,57,13,-635,5382,5929,44,57,13,1622
7763,-774,-3469,-108,-12,-2,7763,-774,-3469,-108,-12,-2,-680,5366,5956,41,51,18,-680,5366,5956,41,51,18,1621
7751,-763,-3459,-113,-12,-2,7751,-763,-3459,-113,-12,-2,-632,5412,5967,57,51,-7,-632,5412,5967,57,51,-7,1615
7750,-745,-3440,-112,-10,-4,7750,-745,-3440,-112,-10,-4,-649,5372,6035,20,56,40,-649,5372,6035,20,56,40,1615
7760,-767,-3460,-107,-14,-3,7760,-767,-3460,-107,-14,-3,-629,5327,5905,44,44,25,-629,5327,5905,44,44,25,1620
7765,-781,-3461,-111,-12,-3,7765,-781,-3461,-111,-12,-3,-662,5322,5941,47,40,15,-662,5322,5941,47,40,15,1621
7734,-770,-3459,-115,-7,-1,7734,-770,-3459,-115,-7,-1,-669,5354,5937,46,63,7,-669,5354,5937,46,63,7,1625
7765,-779,-3442,-113,-12,-2,7765,-779,-3442,-113,-12,-2,-654,5376,5965,56,59,14,-654,5376,5965,56,59,14,1620
7778,-776,-3437,-106,-15,-1,7778,-776,-3437,-106,-15,-1,-624,5353,5973,61,46,-4,-624,5353,5973,61,46,-4,1612
7765,-769,-3437,-109,-13,-2,7765,-769,-3437,-109,-13,-2,-646,5361,5933,57,31,14,-646,5361,5933,57,31,14,1621
7756,-780,-3495,-111,-10,-3,7756,-780,-3495,-111,-10,-3,-655,5353,5942,56,55,9,-655,5353,5942,56,55,9,1625
7767,-759,-3451,-112,-12,-4,7767,-759,-3451,-112,-12,-4,-597,5419,5989,57,55,-5,-597,5419,5989,57,55,-5,1615
7768,-768,-3476,-108,-13,-3,7768,-768,-3476,-108,-13,-3,-691,5361,5950,43,44,18,-691,5361,5950,43,44,18,1626
7789,-766,-3445,-107,-15,-3,7789,-766,-3445,-107,-15,-3,-656,5338,5932,69,75,5,-656,5338,5932,69,75,5,1622
7761,-761,-3454,-114,-9,-2,7761,-761,-3454,-114,-9,-2,-633,5376,5982,70,48,11,-633,5376,5982,70,48,11,1620
7758,-758,-3435,-114,-11,-3,7758,-758,-3435,-114,-11,-3,-657,5414,6005,39,52,25,-657,5414,6005,39,52,25,1620
7749,-762,-3440,-110,-11,-2,7749,-762,-3440,-110,-11,-2,-622,5292,5938,34,46,26,-622,5292,5938,34,46,26,1615
7757,-777,-3456,-112,-11,-5,7757,-777,-3456,-112,-11,-5,-657,5367,5983,69,80,0,-657,5367,5983,69,80,0,1622
7773,-779,-3488,-110,-12,-3,7773,-779,-3488,-110,-12,-3,-640,5329,5971,48,48,6,-640,5329,5971,48,48,6,1621
7775,-764,-3487,-108,-12,-4,7775,-764,-3487,-108,-12,-4,-675,5337,5954,62,51,7,-675,5337,5954,62,51,7,1624
7779,-757,-3460,-112,-11,-2,7779,-757,-3460,-112,-11,-2,-625,5309,5940,52,44,12,-625,5309,5940,52,44,12,1616
7776,-755,-3448,-109,-14,-4,7776,-755,-3448,-109,-14,-4,-611,5315,5907,67,53,2,-611,5315,5907,67,53,2,1614
7778,-742,-3432,-111,-10,-4,7778,-742,-3432,-111,-10,-4,-645,5359,5935,54,57,13,-645,5359,5935,54,57,13,1611
7752,-775,-3436,-107,-14,-5,7752,-775,-3436,-107,-14,-5,-667,5327,5921,42,58,13,-667,5327,5921,42,58,13,1622
7780,-764,-3470,-105,-15,-5,7780,-764,-3470,-105,-15,-5,-686,5375,5964,59,56,12,-686,5375,5964,59,56,12,1624
7778,-761,-3444,-107,-13,-3,7778,-761,-3444,-107,-13,-3,-615,5368,5951,81,53,-12,-615,5368,5951,81,53,-12,1620
7761,-784,-3492,-111,-13,-3,7761,-784,-3492,-111,-13,-3,-645,5330,5952,54,48,6,-645,5330,5952,54,48,6,1621
7740,-752,-3477,-101,-18,-7,7740,-752,-3477,-101,-18,-7,-678,5404,5960,45,66,3,-678,5404,5960,45,66,3,1620
7757,-798,-3477,-110,-15,-2,7757,-798,-3477,-110,-15,-2,-680,5391,5984,54,56,8,-680,5391,5984,54,56,8,1625
7756,-780,-3476,-109,-13,-2,7756,-780,-3476,-109,-13,-2,-635,5370,5963,40,53,15,-635,5370,5963,40,53,15,1624
7760,-757,-3457,-114,-10,-2,7760,-757,-3457,-114,-10,-2,-629,5345,5977,40,41,15,-629,5345,5977,40,41,15,1621
7748,-770,-3479,-111,-12,-3,7748,-770,-3479,-111,-12,-3,-657,5361,5979,53,47,4,-657,5361,5979,53,47,4,1625
7764,-778,-3450,-116,-11,-3,7764,-778,-3450,-116,-11,-3,-633,5354,5924,50,34,-1,-633,5354,5924,50,34,-1,1617
7735,-769,-3457,-115,-7,-1,7735,-769,-3457,-115,-7,-1,-672,5366,5929,46,63,7,-672,5366,5929,46,63,7,1625
7774,-749,-3457,-107,-12,-3,7774,-749,-3457,-107,-12,-3,-611,5322,5924,65,51,8,-611,5322,5924,65,51,8,1614
7763,-791,-3462,-119,-7,0,7763,-791,-3462,-119,-7,0,-664,5311,5987,51,53,14,-664,5311,5987,51,53,14,1620
7768,-797,-3485,-112,-11,-4,7768,-797,-3485,-112,-11,-4,-645,5320,5953,38,49,17,-645,5320,5953,38,49,17,1622
7772,-771,-3463,-111,-10,-2,7772,-771,-3463,-111,-10,-2,-650,5331,5970,57,49,11,-650,5331,5970,57,49,11,1624
7753,-760,-3434,-109,-15,-3,7753,-760,-3434,-109,-15,-3,-669,5362,5956,46,45,6,-669,5362,5956,46,45,6,1621
7773,-772,-3435,-106,-15,-4,7773,-772,-3435,-106,-15,-4,-611,5317,5930,79,41,-13,-611,5317,5930,79,41,-13,1620
7768,-755,-3437,-110,-10,-1,7768,-755,-3437,-110,-10,-1,-637,5371,5964,58,37,7,-637,5371,5964,58,37,7,1621
7771,-765,-3471,-108,-12,-1,7771,-765,-3471,-108,-12,-1,-644,5377,5922,63,39,9,-644,5377,5922,63,39,9,1621
7788,-781,-3467,-107,-11,-3,7788,-781,-3467,-107,-11,-3,-677,5367,5954,49,41,10,-677,5367,5954,49,41,10,1625
7750,-763,-3509,-113,-12,-1,7750,-763,-3509,-113,-12,-1,-675,5365,5961,50,47,4,-675,5365,5961,50,47,4,1625
7777,-736,-3464,-108,-15,-3,7777,-736,-3464,-108,-15,-3,-658,5343,5968,26,53,23,-658,5343,5968,26,53,23,1620
7756,-738,-3443,-111,-9,-4,7756,-738,-3443,-111,-9,-4,-667,5321,5946,56,59,1,-667,5321,5946,56,59,1,1623
7774,-767,-3446,-113,-14,-3,7774,-767,-3446,-113,-14,-3,-620,5426,5945,45,42,8,-620,5426,5945,45,42,8,1615
7767,-775,-3443,-106,-13,-4,7767,-775,-3443,-106,-13,-4,-657,5412,6007,62,63,2,-657,5412,6007,62,63,2,1620
7751,-723,-3446,-110,-10,-5,7751,-723,-3446,-110,-10,-5,-631,5398,5964,75,48,-5,-631,5398,5964,75,48,-5,1620
7747,-766,-3498,-115,-13,-2,7747,-766,-3498,-115,-13,-2,-656,5390,5907,63,69,1,-656,5390,5907,63,69,1,1620
7763,-789,-3454,-112,-11,-4,7763,-789,-3454,-112,-11,-4,-658,5318,5940,47,44,14,-658,5318,5940,47,44,14,1621
7763,-761,-3459,-105,-11,-2,7763,-761,-3459,-105,-11,-2,-634,5387,5983,62,59,11,-634,5387,5983,62,59,11,1610
7774,-764,-3452,-109,-12,-4,7774,-764,-3452,-109,-12,-4,-663,5342,5954,51,34,13,-663,5342,5954,51,34,13,1619
7771,-774,-3463,-109,-12,-3,7771,-774,-3463,-109,-12,-3,-663,5300,5949,54,48,14,-663,5300,5949,54,48,14,1625
7777,-773,-3468,-107,-11,-5,7777,-773,-3468,-107,-11,-5,-653,5369,6001,38,32,8,-653,5369,6001,38,32,8,1619
7775,-753,-3471,-114,-8,-3,7775,-753,-3471,-114,-8,-3,-654,5387,6004,54,30,9,-654,5387,6004,54,30,9,1621
7764,-785,-3429,-110,-12,-4,7764,-785,-3429,-110,-12,-4,-650,5358,5959,73,30,-6,-650,5358,5959,73,30,-6,1621
7774,-765,-3482,-113,-11,-2,7774,-765,-3482,-113,-11,-2,-655,5340,5954,56,63,19,-655,5340,5954,56,63,19,1621
7746,-752,-3487,-101,-18,-7,7746,-752,-3487,-101,-18,-7,-673,5413,5961,46,66,3,-673,5413,5961,46,66,3,1620
7764,-765,-3466,-106,-10,-2,7764,-765,-3466,-106,-10,-2,-634,5394,5989,61,58,11,-634,5394,5989,61,58,11,1611
7766,-773,-3451,-107,-13,-4,7766,-773,-3451,-107,-13,-4,-659,5345,5969,63,44,1,-659,5345,5969,63,44,1,1621
7752,-748,-3462,-107,-14,-4,7752,-748,-3462,-107,-14,-4,-603,5421,5927,62,27,1,-603,5421,5927,62,27,1,1612
7747,-756,-3448,-114,-10,-3,7747,-756,-3448,-114,-10,-3,-649,5379,5938,38,53,20,-649,5379,5938,38,53,20,1620
7778,-759,-3461,-110,-12,-3,7778,-759,-3461,-110,-12,-3,-591,5378,5931,42,44,22,-591,5378,5931,42,44,22,1617
7760,-782,-3432,-111,-12,-4,7760,-782,-3432,-111,-12,-4,-659,5351,5947,73,27,-6,-659,5351,5947,73,27,-6,1621
7748,-769,-3463,-110,-13,0,7748,-769,-3463,-110,-13,0,-668,5357,5966,55,53,7,-668,5357,5966,55,53,7,1625
7767,-790,-3438,-111,-13,-5,7767,-790,-3438,-111,-13,-5,-656,5365,5964,55,74,1,-656,5365,5964,55,74,1,1621
7770,-784,-3469,-107,-14,-6,7770,-784,-3469,-107,-14,-6,-638,5353,5974,64,74,-3,-638,5353,5974,64,74,-3,1616
7763,-768,-3451,-111,-13,-3,7763,-768,-3451,-111,-13,-3,-674,5332,5967,54,40,23,-674,5332,5967,54,40,23,1624
7768,-755,-3476,-110,-13,-2,7768,-755,-3476,-110,-13,-2,-671,5309,5983,65,55,-8,-671,5309,5983,65,55,-8,1621
7755,-752,-3431,-101,-16,-5,7755,-752,-3431,-101,-16,-5,-654,5359,5939,42,63,6,-654,5359,5939,42,63,6,1620
7767,-745,-3460,-110,-13,-3,7767,-745,-3460,-110,-13,-3,-616,5342,5961,34,54,23,-616,5342,5961,34,54,23,1620
7762,-762,-3451,-116,-11,-3,7762,-762,-3451,-116,-11,-3,-627,5306,5949,58,51,9,-627,5306,5949,58,51,9,1616
7767,-783,-3427,-112,-11,-4,7767,-783,-3427,-112,-11,-4,-619,5360,5950,51,47,14,-619,5360,5950,51,47,14,1614
7754,-747,-3444,-108,-15,-5,7754,-747,-3444,-108,-15,-5,-672,5324,5940,57,48,1,-672,5324,5940,57,48,1,1620
7744,-762,-3453,-111,-11,-2,7744,-762,-3453,-111,-11,-2,-637,5354,5943,69,75,-17,-637,5354,5943,69,75,-17,1619
7743,-753,-3475,-110,-11,-3,7743,-753,-3475,-110,-11,-3,-654,5313,5958,38,46,25,-654,5313,5958,38,46,25,1622
7762,-738,-3460,-109,-11,-4,7762,-738,-3460,-109,-11,-4,-640,5390,5975,32,49,26,-640,5390,5975,32,49,26,1617
7758,-775,-3451,-109,-13,-3,7758,-775,-3451,-109,-13,-3,-633,5328,5950,60,25,1,-633,5328,5950,60,25,1,1612
7749,-795,-3427,-117,-7,-2,7749,-795,-3427,-117,-7,-2,-646,5360,5986,42,52,18,-646,5360,5986,42,52,18,1620
7779,-767,-3487,-109,-14,-5,7779,-767,-3487,-109,-14,-5,-626,5304,5930,64,47,-4,-626,5304,5930,64,47,-4,1621
7758,-744,-3426,-111,-9,-4,7758,-744,-3426,-111,-9,-4,-667,5323,5950,55,59,1,-667,5323,5950,55,59,1,1623
7744,-770,-3433,-108,-12,-3,7744,-770,-3433,-108,-12,-3,-623,5300,5945,58,53,13,-623,5300,5945,58,53,13,1611
7770,-776,-3450,-112,-12,-1,7770,-776,-3450,-112,-12,-1,-622,5341,5947,60,66,3,-622,5341,5947,60,66,3,1618
7743,-771,-3413,-112,-15,-3,7743,-771,-3413,-112,-15,-3,-688,5351,5918,46,64,15,-688,5351,5918,46,64,15,1622
7786,-773,-3456,-111,-10,0,7786,-773,-3456,-111,-10,0,-662,5321,5951,66,48,9,-662,5321,5951,66,48,9,1625
7766,-762,-3474,-105,-15,-5,7766,-762,-3474,-105,-15,-5,-644,5342,5941,34,44,33,-644,5342,5941,34,44,33,1620
7753,-759,-3475,-113,-10,-4,7753,-759,-3475,-113,-10,-4,-655,5337,5968,58,58,2,-655,5337,5968,58,58,2,1623
7772,-765,-3451,-115,-12,-2,7772,-765,-3451,-115,-12,-2,-635,5337,5971,74,49,-9,-635,5337,5971,74,49,-9,1621
7761,-772,-3468,-108,-10,-3,7761,-772,-3468,-108,-10,-3,-661,5351,5952,57,52,1,-661,5351,5952,57,52,1,1620
7770,-774,-3452,-105,-17,-5,7770,-774,-3452,-105,-17,-5,-622,5311,5968,55,58,15,-622,5311,5968,55,58,15,1620
7769,-767,-3476,-112,-14,-4,7769,-767,-3476,-112,-14,-4,-669,5384,5986,62,52,16,-669,5384,5986,62,52,16,1611
7772,-772,-3447,-111,-11,-4,7772,-772,-3447,-111,-11,-4,-618,5368,5966,65,29,15,-618,5368,5966,65,29,15,1613
7750,-766,-3438,-114,-11,-4,7750,-766,-3438,-114,-11,-4,-620,5420,5932,44,64,15,-620,5420,5932,44,64,15,1615
7753,-761,-3460,-110,-11,-2,7753,-761,-3460,-110,-11,-2,-631,5372,5949,28,41,25,-631,5372,5949,28,41,25,1617
7766,-775,-3484,-108,-12,-5,7766,-775,-3484,-108,-12,-5,-669,5363,5964,50,44,10,-669,5363,5964,50,44,10,1625
